如何して (どうして)	どうして			[sound:如何して (どうして)_b.mp3][sound:如何して (どうして)_g.mp3]			почему?			местоимения	местоимения	440	467	JLPT5
何卒 (どうぞ)	どうぞ			[sound:何卒 (どうぞ)_b.mp3][sound:何卒 (どうぞ)_g.mp3]			пожалуйста			сущ	этикет	441	440	JLPT5
（どうぞ，）宜しく	どうぞ，）よろしく			[sound:（どうぞ，）宜しく_b.mp3][sound:（どうぞ，）宜しく_g.mp3]			приятно познакомиться			сущ	этикет	442	441	JLPT5
動物	どうぶつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ど</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ぶ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>つ</span>			[sound:動物_b.mp3][sound:動物_g.mp3]			животное			сущ	животные	443	168	JLPT5
どうも	どうも			[sound:どうも_b.mp3][sound:どうも_g.mp3]			очень; никак; что-то; спасибо			наречие	наречие	444	499	JLPT5
どうも）有難う御座居ます・有難う-御座居ました。	どうもありがとうございます(ございました)。			[sound:どうも）有難う御座居ます・有難う-御座居ました。_b.mp3][sound:どうも）有難う御座居ます・有難う-御座居ました。_g.mp3]			большое спасибо			сущ	этикет	445	442	JLPT5
十	とお	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>お</span>			[sound:十_b.mp3][sound:十_g.mp3]			десять			числа	числа	446	671	JLPT5
遠い	とおい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span>			[sound:遠い_b.mp3][sound:遠い_g.mp3]			далекий			прилагательное	прилагательное	447	290	JLPT5
十日	とおか	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>お</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span>			[sound:十日_b.mp3][sound:十日_g.mp3]			десятое число, десять дней			время	время	448	396	JLPT5
時々	ときどき	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>き</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ど</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>き</span>			[sound:時々_b.mp3][sound:時々_g.mp3]			иногда			наречие	наречие	449	500	JLPT5
時計	とけい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>け</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span>			[sound:時計_b.mp3][sound:時計_g.mp3]			часы			время	время	450	397	JLPT5
何処 (どこ)	どこ			[sound:何処 (どこ)_b.mp3][sound:何処 (どこ)_g.mp3]			где?			местоимения	местоимения	451	468	JLPT5
所	ところ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ろ</span>			[sound:所_b.mp3][sound:所_g.mp3]			место			сущ	сущ	452	148	JLPT5
図書館	としょかん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>しょ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:図書館_b.mp3][sound:図書館_g.mp3]			библиотека			сущ	город	453	193	JLPT5
何方 (どちら)	どちら			[sound:何方 (どちら)_b.mp3][sound:何方 (どちら)_g.mp3]			где, который, кто			местоимения	местоимения	454	469	JLPT5
迚も (とても)	とても			[sound:迚も (とても)_b.mp3][sound:迚も (とても)_g.mp3]			очень			наречие	наречие	455	501	JLPT5
何方 (どなた)	どなた			[sound:何方 (どなた)_b.mp3][sound:何方 (どなた)_g.mp3]			вежл. кто?			местоимения	местоимения	456	470	JLPT5
隣	となり	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>り</span>			[sound:隣_b.mp3][sound:隣_g.mp3]			сосед			сущ	люди	457	72	JLPT5
何の (どの)	どの			[sound:何の (どの)_b.mp3][sound:何の (どの)_g.mp3]			какой, который			местоимения	местоимения	458	471	JLPT5
飛ぶ	とぶ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ぶ</span>			[sound:飛ぶ_b.mp3][sound:飛ぶ_g.mp3]			лететь, прыгать			глагол	глагол	459	585	JLPT5
止まる	とまる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>る</span>			[sound:止まる_b.mp3][sound:止まる_g.mp3]			останавливаться, прекращаться			глагол	глагол	460	586	JLPT5
友達	ともだち	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>も</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>だ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ち</span>			[sound:友達_b.mp3][sound:友達_g.mp3]			друг			сущ	люди	461	73	JLPT5
土曜日	どようび	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ど</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>よ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>う</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>び</span>			[sound:土曜日_b.mp3][sound:土曜日_g.mp3]			суббота			дни недели	дни недели	462	74	JLPT5
鳥	とり	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>り</span>			[sound:鳥_b.mp3][sound:鳥_g.mp3]			птица			сущ	животные	463	169	JLPT5
鳥肉	とりにく	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>り</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>に</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span>			[sound:鳥肉_b.mp3][sound:鳥肉_g.mp3]			курятина, мясо птицы			сущ	еда	464	75	JLPT5
取る	とる	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:取る_b.mp3][sound:取る_g.mp3]			брать			глагол	глагол	465	587	JLPT5
撮る	とる	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:撮る_b.mp3][sound:撮る_g.mp3]			снимать, фотографировать			глагол	глагол	466	588	JLPT5
何れ (どれ)	どれ			[sound:何れ (どれ)_b.mp3][sound:何れ (どれ)_g.mp3]			какой, который			местоимения	местоимения	467	472	JLPT5
どんな	どんな			[sound:どんな_b.mp3][sound:どんな_g.mp3]			какой			местоимения	местоимения	468	473	JLPT5
無い	ない	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:無い_b.mp3][sound:無い_g.mp3]			нет (чего-л.)			прилагательное	прилагательное	469	291	JLPT5
ナイフ	ナイフ			[sound:ナイフ_b.mp3][sound:ナイフ_g.mp3]			нож			гайрайго	гайрайго	470	348	JLPT5
中	なか	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>か</span>			[sound:中_b.mp3][sound:中_g.mp3]			середина,внутри,в			послелог	послелог	471	634	JLPT5
長い、永い	ながい			[sound:長い、永い_b.mp3][sound:長い、永い_g.mp3]			длинный, долгий			прилагательное	прилагательное	472	292	JLPT5
鳴く	なく	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span>			[sound:鳴く_b.mp3][sound:鳴く_g.mp3]			петь, чирикать, мычать, издавать звук (о животных)			глагол	глагол	473	589	JLPT5
夏	なつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>つ</span>			[sound:夏_b.mp3][sound:夏_g.mp3]			лето			время	время	474	398	JLPT5
夏休み	なつやすみ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>つ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>や</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>す</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>み</span>			[sound:夏休み_b.mp3][sound:夏休み_g.mp3]			летние каникулы			сущ	учеба	475	149	JLPT5
〜等	など			[sound:〜等_b.mp3][sound:〜等_g.mp3]			и т д			частицы	союз, частица	476	689	JLPT5
七つ	ななつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>つ</span>			[sound:七つ_b.mp3][sound:七つ_g.mp3]			семь			числа	числа	477	672	JLPT5
何	なに, なん			[sound:何_b.mp3][sound:何_g.mp3]			что?			местоимения	местоимения	478	474	JLPT5
七日	なぬか, なのか			[sound:七日_b.mp3][sound:七日_g.mp3]			семь дней, седьмое число месяца			время	время	479	399	JLPT5
名前	なまえ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>え</span>			[sound:名前_b.mp3][sound:名前_g.mp3]			имя, название, репутация			сущ	сущ	480	150	JLPT5
習う	ならう	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ら</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>う</span>			[sound:習う_b.mp3][sound:習う_g.mp3]			учиться, изучать			глагол	глагол	481	590	JLPT5
並ぶ	ならぶ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ら</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ぶ</span>			[sound:並ぶ_b.mp3][sound:並ぶ_g.mp3]			стоять в ряд, быть подобным			глагол	глагол	482	591	JLPT5
並べる	ならべる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>な</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ら</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>べ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>る</span>			[sound:並べる_b.mp3][sound:並べる_g.mp3]			ставить в ряд			глагол	глагол	483	592	JLPT5
